,loudness-0,loudness-1,loudness-2,bufmfcc_feats-0,bufmfcc_feats-1,bufmfcc_feats-2,bufmfcc_feats-3,bufmfcc_feats-4,bufmfcc_feats-5,bufmfcc_feats-6,spectral-0,spectral-1,spectral-2,spectral-3,spectral-4,spectral-5,spectral-6
1473,-2.2011,-0.600365,0.772873,-229.618,61.2701,-44.0387,-103.385,-37.3453,29.6955,46.6644,1545.59,150.447,90.9685,9842.98,1587.98,-70.7249,47.4542
1474,-2.23784,-0.413834,0.773772,-226.984,64.488,-40.7494,-99.6202,-37.862,31.4267,48.9589,1545.57,151.467,91.3853,9965.12,1587.98,-70.4383,47.454
1475,-2.22774,-0.566307,0.777142,-228.131,62.7366,-41.5066,-101.704,-37.8187,31.2897,47.539,1545.67,156.133,90.3264,9635.41,1587.98,-70.4379,47.4541
1476,-2.18998,-0.541017,0.776616,-231.633,56.5209,-49.5874,-103.658,-42.4675,27.9503,46.8207,1545.63,150.841,92.1411,10140.0,1587.98,-70.7299,47.4543
1477,-2.19587,-0.666272,0.773185,-229.223,58.5588,-46.2502,-102.265,-40.84,29.773,46.2369,1545.59,148.806,91.1051,9976.18,1587.98,-70.6384,47.4542
1478,-2.23433,-0.263158,0.773336,-227.845,63.3055,-40.2035,-102.826,-36.8019,30.7282,45.9889,1545.59,151.606,89.8874,9619.45,1587.98,-70.5613,47.454
1479,-2.23263,-0.66629,0.776784,-227.276,61.9627,-42.5356,-100.801,-38.9597,31.0589,46.1219,1545.6,151.065,90.1467,9723.59,1587.98,-70.2863,47.454
1480,-2.19399,-0.541677,0.777011,-230.892,56.3421,-47.3335,-105.695,-40.2098,28.1172,45.0413,1545.71,154.658,89.5625,9499.75,1587.98,-70.3341,47.4542
1481,-2.19146,-0.660035,0.773589,-230.189,58.0797,-44.6749,-105.241,-39.0064,29.6141,46.0301,1545.74,156.953,88.772,9274.63,1587.98,-70.2077,47.4542
1482,-2.22979,-0.178729,0.772986,-227.892,63.8824,-39.4395,-102.235,-37.4779,33.4502,45.4777,1545.66,155.943,89.7643,9527.95,1587.98,-70.2652,47.454
1483,-2.23657,-0.666277,0.776344,-227.031,63.909,-41.9896,-99.5491,-37.5905,30.7034,48.1449,1545.56,149.898,91.6565,10077.2,1587.98,-70.502,47.454
1484,-2.19892,-0.369087,0.777312,-231.773,60.4888,-48.5435,-102.3,-39.8363,27.4843,48.9922,1545.52,146.695,94.0454,10600.3,1587.98,-71.174,47.4543
1485,-2.1881,-0.662827,0.774064,-232.082,58.0889,-47.4855,-105.878,-39.3063,27.6352,45.6645,1545.63,152.17,91.3698,9895.16,1587.98,-70.5553,47.4543
1486,-2.22446,-0.198772,0.772735,-228.538,63.9504,-44.0816,-99.7893,-38.589,29.4899,48.2084,1545.49,146.809,93.2904,10462.8,1587.98,-70.9637,47.4541
1487,-2.23939,-0.666333,0.775842,-228.783,64.7658,-42.0032,-101.514,-36.838,29.2351,48.2046,1545.56,151.946,92.0948,10060.0,1587.98,-70.8527,47.4541
1488,-2.20453,-0.218401,0.777505,-230.748,59.8908,-46.5706,-103.912,-38.4723,27.8231,46.3479,1545.54,146.529,92.057,10183.8,1587.98,-70.6786,47.4543
1489,-2.18594,-0.665793,0.774587,-231.703,57.117,-49.3392,-104.788,-40.2323,27.1418,45.4815,1545.55,145.342,92.0625,10221.9,1587.98,-70.7316,47.4543
1490,-2.21859,-0.324604,0.772597,-228.404,63.7598,-42.6838,-101.065,-37.2248,30.4581,48.1417,1545.57,150.397,91.6387,10007.9,1587.98,-70.6889,47.4541
1491,-2.24094,-0.666258,0.775305,-227.873,65.8021,-41.9221,-99.9031,-36.0248,29.3492,49.5493,1545.57,152.302,92.1003,10050.5,1587.98,-70.9015,47.454
1492,-2.21055,-0.174125,0.777584,-228.03,59.8029,-45.58,-100.859,-39.0685,28.7031,48.7163,1545.64,152.416,90.6146,9757.49,1587.98,-70.1169,47.4542
1493,-2.18505,-0.656761,0.775134,-232.504,56.2341,-50.2528,-105.146,-41.5622,26.4954,46.4275,1545.6,149.293,92.0028,10090.2,1587.98,-70.6226,47.4543
1494,-2.21247,-0.552295,0.772577,-230.125,63.4952,-44.4756,-101.505,-38.9366,30.7666,45.9013,1545.45,143.547,93.6723,10634.2,1587.98,-71.3381,47.4542
1495,-2.24116,-0.666333,0.774755,-227.525,64.045,-41.5665,-100.897,-37.1063,29.4709,47.9473,1545.55,150.079,91.1491,9913.23,1587.98,-70.5365,47.454
1496,-2.21671,-0.234201,0.777542,-229.83,61.135,-43.2229,-104.59,-36.9402,28.7238,46.5456,1545.6,151.626,90.5164,9713.93,1587.98,-70.5581,47.4542
1497,-2.18553,-0.666323,0.775678,-233.418,56.3911,-50.0202,-106.722,-40.7884,26.6069,44.4991,1545.62,151.236,92.1506,10088.9,1587.98,-70.7968,47.4544
1498,-2.20638,-0.532144,0.772679,-229.863,62.8781,-43.8508,-102.03,-38.2697,31.0828,46.5803,1545.55,148.786,92.5553,10246.5,1587.98,-70.8797,47.4542
1499,-2.24002,-0.630336,0.774222,-227.386,65.2806,-41.3029,-99.1315,-38.1969,32.4129,46.9623,1545.44,142.851,92.2507,10367.6,1587.98,-71.0482,47.4541
1500,-2.22269,-0.373229,0.777383,-227.561,61.9785,-43.7215,-100.296,-38.3596,30.6319,47.1817,1545.56,148.107,91.2202,10015.3,1587.98,-70.5705,47.4541
1501,-2.1873,-0.631802,0.776193,-231.734,55.5292,-49.9895,-104.562,-42.7366,28.4551,44.5639,1545.6,147.766,91.5226,10064.3,1587.98,-70.6577,47.4543
1502,-2.2006,-0.61136,0.772896,-228.925,59.1286,-43.8024,-103.899,-38.8325,29.8088,46.0348,1545.63,151.197,89.566,9563.36,1587.98,-70.2022,47.4542
1503,-2.23758,-0.397286,0.773729,-227.618,63.6791,-40.9559,-101.09,-37.9751,30.5699,47.7678,1545.56,150.194,90.7538,9840.68,1587.98,-70.5846,47.454
1504,-2.22822,-0.589973,0.777114,-228.637,62.2557,-42.3505,-102.246,-38.4572,30.7772,46.3079,1545.55,148.832,91.0563,9930.94,1587.98,-70.6899,47.4541
1505,-2.1903,-0.536747,0.776655,-231.967,56.3467,-48.362,-105.955,-40.7221,27.6124,45.3447,1545.66,152.667,90.5995,9726.03,1587.98,-70.4034,47.4543
1506,-2.19544,-0.66646,0.773218,-230.597,61.0207,-45.7398,-103.35,-37.7752,28.5893,47.3981,1545.61,151.867,91.9184,10016.7,1587.98,-70.7873,47.4542
1507,-2.23396,-0.251742,0.773301,-228.832,66.0529,-41.3571,-100.532,-37.117,31.4308,48.0637,1545.5,148.401,93.06,10349.4,1587.98,-71.1075,47.4541
1508,-2.23303,-0.666447,0.776747,-228.136,64.6046,-43.0983,-99.593,-37.5218,30.1463,48.8907,1545.51,147.532,92.7264,10305.1,1587.98,-70.908,47.4541
1509,-2.19441,-0.547193,0.777041,-231.591,58.6718,-48.9238,-103.881,-39.081,26.1186,48.1745,1545.61,150.99,92.3685,10131.6,1587.98,-70.4836,47.4543
1510,-2.19112,-0.657652,0.773628,-230.834,58.4976,-47.4239,-103.536,-40.3182,27.8929,47.6092,1545.62,151.035,91.0827,9870.68,1587.98,-70.652,47.4543
1511,-2.22935,-0.176093,0.772958,-227.079,62.5699,-41.994,-100.93,-37.783,29.7956,47.1908,1545.61,152.402,89.9991,9647.85,1587.98,-70.2854,47.454
1512,-2.23688,-0.666301,0.7763,-228.354,63.865,-42.4079,-101.339,-37.5751,30.2851,46.2608,1545.51,147.554,91.9466,10164.1,1587.98,-70.7752,47.4541
1513,-2.19941,-0.351118,0.777332,-231.753,59.3651,-47.6687,-103.543,-41.0552,30.0175,44.3798,1545.51,144.86,93.1559,10497.8,1587.98,-71.1697,47.4543
1514,-2.18786,-0.665871,0.774108,-231.119,57.7884,-47.874,-103.819,-40.6895,28.2497,47.105,1545.59,148.511,91.6895,10060.3,1587.98,-70.5504,47.4543
1515,-2.22396,-0.206032,0.772717,-228.681,64.5327,-41.4704,-101.265,-37.2907,31.2229,48.1156,1545.56,150.741,91.6306,9992.08,1587.98,-70.7032,47.4541
1516,-2.23959,-0.66633,0.775795,-225.791,63.8901,-42.8866,-98.1836,-36.7762,28.9333,49.3611,1545.55,148.941,91.1187,9958.03,1587.98,-70.3516,47.454
1517,-2.20506,-0.210477,0.777517,-228.211,58.7616,-46.3665,-101.504,-39.1858,28.6704,47.2736,1545.63,150.609,90.656,9829.33,1587.98,-70.3283,47.4542
1518,-2.18581,-0.666316,0.774635,-232.296,56.9576,-49.483,-105.865,-39.8401,26.4807,44.9363,1545.63,151.016,91.7674,10023.4,1587.98,-70.8977,47.4543
1519,-2.21806,-0.340769,0.77259,-228.688,62.4296,-42.7235,-102.547,-37.0467,28.3954,48.1858,1545.61,152.716,90.6394,9747.24,1587.98,-70.4885,47.4541
1520,-2.24102,-0.666258,0.775256,-226.889,63.3057,-41.7483,-99.9806,-38.3487,30.0967,48.4709,1545.54,148.617,90.8702,9905.34,1587.98,-70.6277,47.454
1521,-2.2111,-0.175216,0.777586,-230.075,60.241,-45.2558,-103.114,-39.4474,29.1279,47.0774,1545.54,146.964,91.6703,10076.7,1587.98,-71.0424,47.4542
1522,-2.18504,-0.657065,0.775184,-233.188,57.5765,-52.1061,-103.358,-42.3992,26.4273,46.5399,1545.49,143.461,94.8616,10896.1,1587.98,-71.2133,47.4544
1523,-2.21191,-0.550657,0.772582,-227.975,62.6806,-44.5059,-99.7371,-37.9152,28.8313,49.5031,1545.52,147.128,92.546,10297.5,1587.98,-70.7373,47.4541
1524,-2.24111,-0.666297,0.774706,-228.345,65.8967,-40.402,-101.115,-35.7521,29.7365,49.6447,1545.55,150.966,91.6222,9973.77,1587.98,-70.9649,47.454
1525,-2.21726,-0.245035,0.777532,-229.026,62.01,-43.7459,-101.99,-37.854,30.223,47.1522,1545.6,151.477,91.4138,9945.83,1587.98,-70.533,47.4542
1526,-2.18563,-0.66629,0.775725,-233.321,56.1381,-49.2382,-106.869,-41.2922,27.1666,45.5838,1545.7,155.502,91.0294,9749.3,1587.98,-70.413,47.4543
1527,-2.20584,-0.534768,0.772694,-231.179,63.0913,-44.9461,-103.356,-37.1149,27.686,48.6402,1545.49,145.477,92.8216,10305.8,1587.98,-71.3802,47.4543
1528,-2.23984,-0.604918,0.774177,-228.051,64.9263,-42.6632,-100.057,-37.1431,28.5584,49.1962,1545.45,144.489,92.5492,10329.4,1587.98,-71.0514,47.4541
1529,-2.2232,-0.388103,0.777364,-229.31,61.8842,-42.4085,-103.668,-37.4425,29.792,46.684,1545.65,154.499,90.186,9611.43,1587.98,-70.4275,47.4541
1530,-2.18751,-0.618854,0.776236,-232.426,55.7331,-49.2555,-106.195,-41.2328,26.6657,46.3056,1545.69,154.243,90.6441,9698.57,1587.98,-70.4045,47.4543
1531,-2.20012,-0.624079,0.77292,-229.78,62.2592,-47.3835,-99.744,-39.1947,28.3102,49.1922,1545.55,149.198,93.466,10431.4,1587.98,-70.8308,47.4542
1532,-2.23731,-0.382196,0.773688,-227.508,65.3144,-41.5713,-99.4849,-37.0096,30.2354,49.3566,1545.54,150.4,92.1583,10125.4,1587.98,-70.8318,47.454
1533,-2.22868,-0.615034,0.777084,-227.356,62.6715,-42.739,-100.263,-37.6257,29.6791,48.9689,1545.52,146.21,91.4274,10071.4,1587.98,-70.6754,47.4541
1534,-2.19063,-0.53371,0.776691,-231.19,56.4626,-48.9492,-104.815,-40.1804,26.8192,46.0851,1545.58,146.766,91.1626,9980.69,1587.98,-70.6966,47.4543
1535,-2.19503,-0.666281,0.77325,-229.794,58.375,-44.8615,-104.665,-38.6429,27.7697,48.0783,1545.71,156.343,89.1769,9352.26,1587.98,-70.0915,47.4542
1536,-2.2336,-0.240459,0.773267,-227.027,62.3228,-40.3625,-101.317,-38.8441,31.2905,47.5204,1545.63,152.914,89.0438,9425.27,1587.98,-70.1766,47.454
1537,-2.23342,-0.66631,0.776711,-227.955,62.5568,-42.055,-101.183,-38.6138,30.1374,47.9813,1545.58,150.546,90.5602,9778.67,1587.98,-70.5576,47.4541
1538,-2.19481,-0.551279,0.777071,-231.243,57.1271,-47.8651,-104.306,-41.5738,28.7743,45.9829,1545.6,148.501,91.1517,9935.17,1587.98,-70.7426,47.4543
1539,-2.19078,-0.657,0.77367,-230.218,58.333,-46.1167,-103.843,-39.9986,29.8628,45.9646,1545.59,148.251,90.947,9905.36,1587.98,-70.7569,47.4543
1540,-2.22889,-0.174744,0.772933,-227.998,64.806,-41.8138,-100.353,-36.7724,30.1915,48.4679,1545.52,148.171,92.1155,10164.4,1587.98,-70.8121,47.4541
1541,-2.23717,-0.66631,0.776257,-227.415,64.032,-41.0168,-100.761,-37.0618,31.2383,47.2276,1545.58,151.341,90.7727,9833.63,1587.98,-70.4735,47.454
1542,-2.19989,-0.334457,0.777353,-231.469,59.9206,-46.6304,-103.95,-39.1242,28.6945,46.7966,1545.56,148.005,92.5825,10263.7,1587.98,-70.7876,47.4543
1543,-2.18763,-0.66609,0.774154,-234.039,59.7586,-48.1115,-105.973,-39.9032,28.1742,45.5836,1545.58,150.645,93.5254,10384.8,1587.98,-71.0172,47.4544
1544,-2.22345,-0.213494,0.772702,-230.124,64.4994,-42.105,-102.709,-37.4756,30.3867,46.5606,1545.53,149.63,92.7079,10252.6,1587.98,-70.8665,47.4541
1545,-2.23976,-0.66633,0.775748,-229.451,65.2391,-41.6996,-101.371,-38.103,30.8873,47.604,1545.52,150.054,92.8746,10275.7,1587.98,-70.957,47.4541
1546,-2.20558,-0.202882,0.777528,-230.964,60.3038,-47.0025,-103.106,-38.9174,26.8153,49.0953,1545.64,153.412,91.6782,9932.9,1587.98,-70.8274,47.4542
1547,-2.18568,-0.664625,0.774683,-230.588,55.3836,-48.5736,-104.52,-41.4525,27.6414,45.978,1545.7,153.99,89.8476,9576.65,1587.98,-69.9777,47.4543
1548,-2.21752,-0.358232,0.772584,-228.6,63.5586,-42.0281,-101.917,-36.5759,29.9865,48.1632,1545.59,151.596,91.0891,9838.28,1587.98,-70.7651,47.4541
1549,-2.24109,-0.66631,0.775206,-227.948,65.5303,-41.0591,-99.9012,-37.2508,31.128,48.1664,1545.52,149.463,92.1368,10148.0,1587.98,-70.8561,47.454
1550,-2.21166,-0.177275,0.777584,-230.095,61.9627,-44.942,-102.096,-38.4934,30.0436,47.0666,1545.51,145.97,92.554,10295.3,1587.98,-70.9708,47.4542
1551,-2.18505,-0.658653,0.775231,-232.85,56.0691,-49.4597,-106.306,-41.3357,27.2378,44.8312,1545.62,149.921,91.4328,9962.84,1587.98,-70.7093,47.4543
1552,-2.21137,-0.544914,0.772587,-228.058,60.9804,-44.2064,-101.042,-39.3527,29.6578,47.3631,1545.61,150.971,90.7485,9840.73,1587.98,-70.3133,47.4541
1553,-2.24105,-0.666333,0.774658,-227.738,63.8932,-41.2865,-100.938,-38.3948,31.2037,46.9059,1545.56,150.138,91.0919,9904.03,1587.98,-70.5022,47.454
1554,-2.21779,-0.255969,0.777523,-230.133,62.2885,-44.8556,-102.092,-38.7927,29.2942,47.9297,1545.54,148.833,92.9478,10317.3,1587.98,-70.8809,47.4542
1555,-2.18574,-0.666333,0.775773,-231.998,54.879,-48.7591,-106.183,-42.126,27.9581,44.8092,1545.64,150.054,90.0959,9699.25,1587.98,-70.5255,47.4543
1556,-2.20531,-0.538805,0.77271,-228.585,61.0565,-43.2958,-102.052,-38.6194,30.6704,47.1777,1545.59,149.776,90.6019,9797.52,1587.98,-70.5784,47.4542
1557,-2.23967,-0.580967,0.77413,-227.601,64.728,-39.3389,-101.287,-37.0662,31.8512,48.4066,1545.57,151.242,90.5582,9755.78,1587.98,-70.6743,47.454
1558,-2.22372,-0.404039,0.777343,-228.277,62.2399,-42.2293,-102.0,-37.6072,30.8661,46.9124,1545.62,152.261,90.3608,9716.02,1587.98,-70.3733,47.4541
1559,-2.18775,-0.607211,0.776279,-232.549,55.9084,-48.4157,-106.827,-40.8452,27.5571,45.1006,1545.64,151.47,90.7887,9783.15,1587.98,-70.5618,47.4543
1560,-2.19964,-0.635888,0.772945,-229.205,59.7875,-45.9439,-101.331,-40.8191,29.7957,47.5574,1545.61,150.845,91.3934,9980.77,1587.98,-70.4498,47.4542
1561,-2.23703,-0.367409,0.773647,-225.972,62.0745,-40.9396,-100.531,-38.3884,30.9236,46.7164,1545.64,153.452,88.8709,9406.7,1587.98,-70.0355,47.4539
1562,-2.22914,-0.64047,0.777055,-227.089,60.9817,-42.3166,-101.332,-38.8212,30.2465,47.365,1545.65,153.224,89.3707,9497.03,1587.98,-70.2567,47.454
1563,-2.19096,-0.531016,0.77673,-231.947,56.2837,-47.4079,-106.616,-40.628,28.6762,44.1545,1545.61,148.968,90.2834,9743.06,1587.98,-70.6879,47.4543
1564,-2.1946,-0.66629,0.773284,-229.957,59.5876,-45.1879,-103.254,-39.278,29.6468,47.3512,1545.57,148.317,91.1269,9938.5,1587.98,-70.7264,47.4542
1565,-2.23322,-0.230594,0.773233,-228.27,65.677,-41.9768,-99.692,-37.1086,30.4227,48.8156,1545.48,146.626,93.1128,10415.5,1587.98,-70.8893,47.4541
1566,-2.23379,-0.666258,0.776673,-227.43,63.7872,-42.1019,-100.256,-37.0658,30.2232,48.2844,1545.54,148.803,91.5053,10026.9,1587.98,-70.6993,47.4541
1567,-2.19523,-0.548344,0.777101,-229.61,56.3666,-47.0513,-103.906,-40.5126,28.4475,46.3347,1545.65,150.589,89.4431,9561.05,1587.98,-70.2995,47.4542
1568,-2.19046,-0.656303,0.77371,-230.857,58.2838,-47.0116,-104.16,-39.9177,28.1682,46.6565,1545.67,154.275,90.709,9729.53,1587.98,-70.3755,47.4542
1569,-2.22844,-0.173878,0.772908,-228.057,63.3432,-42.3088,-100.28,-39.5875,31.5144,47.2389,1545.54,148.714,91.8875,10145.1,1587.98,-70.6206,47.4541
1570,-2.23745,-0.66629,0.776214,-229.307,64.8511,-42.5328,-100.911,-38.3184,30.5101,47.485,1545.49,147.28,93.3056,10458.8,1587.98,-70.8581,47.4541
1571,-2.20037,-0.31803,0.777374,-232.274,60.1634,-47.5749,-104.514,-38.8369,27.4718,46.2557,1545.55,148.816,93.2058,10360.6,1587.98,-70.8078,47.4543
1572,-2.1874,-0.66618,0.7742,-232.655,58.4234,-46.4671,-106.886,-39.0284,29.243,43.6078,1545.67,153.8,90.6307,9711.5,1587.98,-70.7967,47.4543
1573,-2.22294,-0.222245,0.772686,-227.328,63.1009,-41.2808,-101.135,-37.0738,30.7841,47.8692,1545.7,157.594,89.1425,9357.58,1587.98,-70.1961,47.454
1574,-2.23994,-0.66629,0.775701,-225.725,63.3249,-41.5616,-98.5214,-38.2322,31.0774,48.5663,1545.63,153.685,90.132,9674.65,1587.98,-70.159,47.4539
1575,-2.20611,-0.196615,0.777538,-229.36,60.1658,-46.2125,-101.955,-38.3207,27.8354,48.7025,1545.64,152.699,91.0669,9825.05,1587.98,-70.5577,47.4542
1576,-2.18557,-0.662454,0.774732,-232.849,57.2229,-49.6376,-105.274,-40.956,26.5451,46.4986,1545.62,151.329,92.2838,10113.9,1587.98,-70.625,47.4543
1577,-2.21697,-0.376065,0.772579,-230.212,63.8955,-43.4513,-101.332,-39.8299,31.8946,46.1534,1545.49,146.234,93.6296,10578.1,1587.98,-71.0541,47.4542
1578,-2.24114,-0.666267,0.775157,-227.741,63.7847,-41.3483,-100.908,-38.1864,30.5086,47.6229,1545.62,154.12,90.8673,9796.16,1587.98,-70.4726,47.454
1579,-2.2122,-0.179889,0.777585,-229.288,59.5404,-43.9205,-103.687,-39.3399,30.2789,45.8742,1545.64,152.365,89.8106,9594.4,1587.98,-70.3695,47.4542
1580,-2.18505,-0.660718,0.775281,-231.791,55.0313,-48.884,-105.818,-42.156,28.1616,44.9238,1545.71,154.393,89.7807,9550.98,1587.98,-70.2439,47.4543
1581,-2.21081,-0.540244,0.772593,-228.854,62.6293,-42.7849,-102.178,-37.2108,30.0497,47.985,1545.62,153.285,90.8258,9750.98,1587.98,-70.542,47.4541
1582,-2.24098,-0.666333,0.774611,-229.516,68.1283,-43.2292,-98.8554,-36.437,29.6634,49.2238,1545.38,142.67,95.7913,11100.7,1587.98,-71.6999,47.4541
1583,-2.21833,-0.268609,0.777511,-230.119,63.5898,-44.4361,-101.816,-37.3019,29.5372,47.9497,1545.56,150.837,92.6906,10194.3,1587.98,-70.8862,47.4542
1584,-2.18587,-0.66631,0.775819,-232.389,55.488,-49.7407,-105.723,-42.0822,27.4665,45.2496,1545.67,153.307,91.127,9842.34,1587.98,-70.4727,47.4543
1585,-2.20479,-0.542804,0.772725,-229.655,61.3077,-45.1334,-102.139,-39.1942,29.7284,46.3518,1545.59,150.758,91.7708,10060.9,1587.98,-70.5703,47.4542
1586,-2.2395,-0.557104,0.774084,-229.587,66.1617,-42.6312,-100.863,-37.1663,29.3197,48.4929,1545.56,152.993,92.8581,10191.6,1587.98,-70.6952,47.4541
1587,-2.22423,-0.420311,0.777321,-230.269,63.5262,-43.6183,-102.787,-37.3831,29.2085,47.7806,1545.57,151.321,92.4617,10134.1,1587.98,-70.7937,47.4542
1588,-2.18799,-0.595838,0.776324,-232.565,56.4106,-50.145,-106.265,-39.7964,25.599,45.281,1545.63,150.792,91.6292,9975.4,1587.98,-70.6736,47.4543
1589,-2.19915,-0.645884,0.772973,-229.329,60.3136,-43.735,-103.715,-37.7277,29.8765,46.6331,1545.65,153.296,90.0755,9611.84,1587.98,-70.3049,47.4542
1590,-2.23671,-0.354071,0.773608,-226.776,64.3821,-41.1431,-99.5088,-37.3377,30.6251,49.2951,1545.56,150.08,90.8836,9862.21,1587.98,-70.363,47.454
1591,-2.22958,-0.66633,0.777025,-228.485,63.5618,-41.517,-101.938,-37.1229,31.2883,47.0678,1545.59,151.5,91.0975,9862.25,1587.98,-70.6423,47.4541
1592,-2.1913,-0.529407,0.776766,-233.105,58.1312,-48.176,-105.769,-40.6307,28.3085,46.1728,1545.56,147.697,92.8098,10288.6,1587.98,-71.0128,47.4544
1593,-2.1942,-0.66631,0.77332,-230.451,59.2918,-46.246,-104.19,-38.599,28.0937,46.5905,1545.66,153.722,90.621,9717.03,1587.98,-70.2791,47.4542
1594,-2.23282,-0.220974,0.773202,-228.496,64.6906,-42.3013,-101.665,-35.8952,28.319,48.5022,1545.66,157.639,90.8401,9681.46,1587.98,-70.425,47.454
1595,-2.23415,-0.666131,0.776635,-226.987,62.2663,-42.985,-100.069,-38.5472,29.7748,47.5904,1545.63,153.324,90.2972,9701.52,1587.98,-70.3925,47.454
1596,-2.19565,-0.522903,0.777129,-231.54,58.088,-48.4677,-103.758,-40.9946,28.0457,46.63,1545.62,150.924,91.9334,10052.5,1587.98,-70.7964,47.4543
1597,-2.19014,-0.657393,0.77375,-232.136,60.2602,-46.9667,-104.794,-37.7696,26.9072,47.7968,1545.64,153.768,91.856,9931.68,1587.98,-70.6433,47.4543
1598,-2.22798,-0.17414,0.772883,-228.508,65.1406,-41.7029,-100.834,-36.3,29.5434,49.502,1545.57,152.45,91.9656,10017.9,1587.98,-70.7955,47.4541
1599,-2.23773,-0.666151,0.77617,-227.988,65.1709,-42.1162,-100.106,-36.4808,29.7765,48.9628,1545.51,148.325,92.5407,10244.2,1587.98,-70.9786,47.4541
1600,-2.20087,-0.303036,0.777393,-229.102,57.8979,-46.1266,-102.699,-40.3265,29.693,46.5535,1545.6,148.411,90.211,9767.96,1587.98,-70.3601,47.4542
1601,-2.18719,-0.666333,0.774246,-232.521,57.7819,-47.7337,-106.239,-39.9591,28.0779,44.7908,1545.63,151.49,91.335,9897.47,1587.98,-70.81,47.4543
1602,-2.22242,-0.231352,0.772672,-229.314,63.4952,-41.9853,-102.92,-37.047,29.4547,47.5915,1545.62,154.593,90.8019,9716.24,1587.98,-70.5642,47.4541
1603,-2.2401,-0.666307,0.775653,-227.576,63.3305,-41.0321,-101.442,-37.7797,30.3791,47.794,1545.6,152.732,90.3922,9697.14,1587.98,-70.5505,47.454
1604,-2.20665,-0.190475,0.777547,-229.86,59.2461,-44.9669,-104.855,-37.553,28.2296,45.8741,1545.72,157.14,89.3984,9383.38,1587.98,-70.2986,47.4542
1605,-2.18547,-0.660624,0.77478,-230.723,55.5964,-48.79,-105.288,-39.9524,26.6109,45.7265,1545.73,155.949,89.4082,9428.03,1587.99,-70.1609,47.4542
1606,-2.21643,-0.395248,0.772576,-227.262,62.6676,-43.7242,-99.484,-37.8443,29.1238,49.6527,1545.6,151.173,90.754,9830.71,1587.98,-70.4044,47.4541
1607,-2.24118,-0.66631,0.775108,-227.263,65.5946,-42.7404,-97.975,-37.5303,29.4991,50.5157,1545.5,148.134,93.2491,10434.8,1587.98,-70.6772,47.454
1608,-2.21275,-0.183547,0.777583,-229.875,62.1099,-45.247,-102.196,-37.4941,28.9044,47.2757,1545.55,148.623,92.2905,10179.2,1587.98,-70.8036,47.4542
1609,-2.18507,-0.663917,0.77533,-232.967,55.9147,-49.8233,-106.414,-41.7309,27.7626,43.6739,1545.63,150.368,91.4069,9957.43,1587.98,-70.6958,47.4543
1610,-2.21028,-0.535923,0.7726,-228.446,61.3223,-44.4628,-101.49,-38.7517,29.5108,46.9929,1545.59,150.687,91.2154,9919.6,1587.98,-70.4482,47.4541
1611,-2.24091,-0.66633,0.774563,-228.494,65.052,-42.0937,-101.038,-36.7909,28.8863,48.7457,1545.58,153.423,91.9213,9993.41,1587.98,-70.8574,47.454
1612,-2.21887,-0.281176,0.7775,-230.16,62.7056,-45.5961,-101.659,-38.4353,28.6731,47.4965,1545.54,149.474,93.3841,10404.4,1587.98,-70.8861,47.4542
1613,-2.18599,-0.666264,0.775868,-232.911,55.5526,-50.4576,-105.705,-42.5006,26.8177,45.5644,1545.64,151.689,91.7187,9989.85,1587.98,-70.5548,47.4543
1614,-2.20425,-0.548412,0.772745,-229.105,61.6389,-43.8716,-102.449,-37.3562,29.0146,48.4622,1545.66,155.126,90.7659,9720.18,1587.98,-70.5225,47.4541
1615,-2.23928,-0.534716,0.77404,-226.916,65.0211,-41.8137,-98.864,-37.3691,30.5355,49.0025,1545.6,153.982,91.7484,9994.93,1587.98,-70.2855,47.454
1616,-2.22473,-0.438074,0.777299,-229.706,63.8629,-42.4236,-102.109,-37.8727,31.7332,46.5072,1545.57,150.988,92.037,10088.8,1587.98,-70.7855,47.4542
1617,-2.18824,-0.58569,0.776364,-233.906,57.5526,-49.2946,-106.962,-40.0902,26.7835,44.9462,1545.55,146.64,92.9183,10353.5,1587.98,-70.9776,47.4544
1618,-2.19869,-0.65597,0.772998,-231.335,61.68,-46.8223,-102.706,-39.0495,28.4684,46.87,1545.52,147.287,93.5639,10498.0,1587.98,-70.8133,47.4543
1619,-2.23643,-0.340759,0.773568,-228.733,64.5124,-40.6425,-102.755,-36.8405,31.234,45.3991,1545.59,152.702,90.9751,9824.45,1587.98,-70.5982,47.454
1620,-2.23004,-0.666287,0.776993,-227.287,61.225,-41.2043,-103.59,-36.2181,29.739,45.662,1545.67,154.525,88.1974,9209.77,1587.98,-70.0904,47.454
1621,-2.19166,-0.52845,0.776802,-231.372,56.0819,-48.4289,-105.495,-40.6286,26.917,46.2978,1545.68,152.945,89.9867,9589.32,1587.98,-70.4228,47.4543
1622,-2.19379,-0.666307,0.773355,-230.862,60.4568,-46.3909,-102.382,-40.2499,29.8299,47.8966,1545.55,147.907,92.7797,10319.1,1587.98,-70.858,47.4543
1623,-2.23242,-0.21275,0.773168,-227.596,64.5622,-41.1462,-100.248,-37.4481,31.1914,48.3667,1545.56,150.79,91.5451,10002.0,1587.98,-70.6544,47.454
1624,-2.23452,-0.66631,0.776597,-227.507,63.7448,-41.5642,-101.08,-36.3865,29.9021,48.3775,1545.62,153.546,90.6204,9730.22,1587.98,-70.4033,47.454
